"","site","island","species","species_code","n","length_mean","length_se","g_frac_mean","g_frac_median","g_frac_se","br_mean","br_median","br_se","fr_mean","fr_median","fr_se","for_dur_mean","for_dur_median","for_dur_se","for_bites_mean","for_bites_median","for_bites_se","int_tot_mean","int_tot_median","int_tot_se","int_scar_mean","int_scar_median","int_scar_se","int_con_mean","int_con_median","int_con_se","int_hetscar_mean","int_hetscar_median","int_hetscar_se","int_dam_mean","int_dam_median","int_dam_se","tot_bm","tot_bm_se","tot_den","tot_den_se","tot_l","tot_l_se","herb_bm","herb_bm_se","herb_den","herb_den_se","herb_l","herb_l_se","acan_bm","acan_bm_se","acan_den","acan_den_se","acan_l","acan_l_se","scar_bm","scar_bm_se","scar_den","scar_den_se","scar_l","scar_l_se","vir_bm","vir_bm_se","vir_den","vir_den_se","vir_l","vir_l_se","vet_bm","vet_bm_se","vet_den","vet_den_se","vet_l","vet_l_se","aur_bm","aur_bm_se","aur_den","aur_den_se","aur_l","aur_l_se","juv_bm","juv_bm_se","juv_den","juv_den_se","juv_l","juv_l_se","init_bm","init_bm_se","init_den","init_den_se","init_l","init_l_se","term_bm","term_bm_se","term_den","term_den_se","term_l","term_l_se","carn_bm","carn_bm_se","carn_den","carn_den_se","carn_l","carn_l_se","carn30_bm","carn30_bm_se","carn30_den","carn30_den_se","carn30_l","carn30_l_se","cca_cover","cca_cover_se","lc_cover","lc_cover_se","ma_cover","ma_cover_se","ma_canopy","ma_canopy_se","ta_cover","ta_cover_se","ta_canopy","ta_canopy_se","rugosity","rugosity_se","ma_ind","ta_ind","spear_daily","spear_binary","diving","consp_bm","consp_bm_se","consp_den","consp_den_se","consp_l","consp_l_se"
"11","Oil Slick","Bonaire","Sparisoma viride","stop",33,25.8484848484848,0.711274480487811,0.529040404,0.55,0.0475959861190437,0.33354350450762,0.318681318681319,0.0274741592790245,10.1515151515152,10,0.85099230416304,31.7231182795699,21.6666666666667,5.35460041555148,9.25860215053763,7,1.17472824924655,1.36363636363636,1,0.193738058371885,0.181818181818182,0,0.0681818181818182,0.0909090909090909,0,0.0508197267613589,0.0909090909090909,0,0.0508197267613589,1.18181818181818,1,0.191952416050302,6258.73653074214,634.273934920911,142.5,32.0620677822905,11.3387605283267,0.937671944293124,3371.96220564964,329.601374547246,18.9285714285714,1.98134725917777,18.9821884464742,0.656329997743847,125.218292659524,31.4337174646575,1.78571428571429,0.382684554007657,14.0595238095238,0.477231006019701,3246.74391299012,347.045295218963,17.1428571428571,1.8621219375635,19.4358374848765,0.690833375229716,871.3106544,274.304235598073,3.45238095238095,0.423693581429814,20.8714285714286,2.05421464506806,1407.0352662131,183.588926397224,3.92857142857143,0.595238095238095,25.1690476190476,1.60930013943189,309.597093770952,60.2256086950436,3.0952380952381,0.673435029701474,17.5714285714286,0.917998414179117,22.064818040119,12.8747215002338,1.07142857142857,0.51434449987364,9.6,0.678232998312527,1239.05220245595,130.18191839389,10.2380952380952,1.51834337061183,17.1952928024357,0.581970675975432,1971.92465083929,269.237947468964,5.5952380952381,0.786675698476151,25.6137703566275,0.284697514940458,1570.18954922619,346.878796640587,18.5714285714286,5.98364803775741,17.5146740477568,0.806546073812164,216.266427559524,107.116658836716,0.357142857142857,0.168358757425368,33,1.52752523165195,9.8,1.91,46.7,7.64,9.02,2.41,13.75,3.75,25.6,4.1,1.38,0.24,1.68,0.07,124.025,35.328,0,"No","High",871.3106544,274.304235598073,3.45238095238095,0.423693581429814,20.8714285714286,2.05421464506806
"12","Pallaster East","Barbuda","Scarus vetula","qup",5,22.2,1.95959179422654,0.1766666666,0.15,0.088325471499512,0.988732760863908,1.11111111111111,0.337016293617339,9.2,10,2.77758888246623,7.88333333333333,8,1.66058891829241,8.45,7.9,1.67391756069407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4729.97999403867,1086.32035573653,167.833333333333,13.4927964320061,7.65574655838225,0.76146046990375,2868.94683961017,465.523901450883,115.666666666667,8.1453804221916,7.1069219180198,0.680998454159139,1565.53917366933,300.338594564417,20,3.80970981688749,14.3009600203718,0.18125673813267,1303.40766594083,183.064271633744,95.6666666666667,10.5751280528102,5.60432963285104,0.472735173638255,578.3668087935,30.7787093276922,9.33333333333333,1.40435829552939,11.4735431235431,1.14898382746483,57.9860069536667,34.7559155870384,0.833333333333333,0.372677996249965,13.8333333333333,4.53075907302273,550.1822087245,148.394556575957,16,2.8553069498353,8.64433479532164,0.487395141921428,103.5688217185,24.2749001373599,81.8333333333333,10.9208007439422,3.86697459881905,0.254672190898489,755.757315915167,185.028563468645,9.83333333333333,2.24227067451228,15.0328947368421,0.503536661004012,439.269177816667,104.659195706391,2.33333333333333,0.552770798392567,21.6,0.551764845241561,335.727064812,99.806264557235,7.33333333333333,3.42985260454278,13.3705357142857,3.34037872836218,0,0,0,0,NA,NA,0.8,0.374165738677394,5.60740740740741,2.06155613976945,31.8148148148148,4.80527545033946,26.9940158730159,3.59541585562159,11.1037037037037,2.7954352365715,4.03125,0.75065075934152,1.7474,0.126151734034852,858.809616108172,44.7618055555556,1,"No","Low",57.9860069536667,34.7559155870384,0.833333333333333,0.372677996249965,13.8333333333333,4.53075907302273
"13","Pallaster East","Barbuda","Sparisoma aurofrenatum","rbp",21,20.1904761904762,0.871831808864443,0.284487128,0.208333334,0.0470006548946698,0.471354041550112,0.405405405405405,0.0528269173962617,6.15286114445778,6.35294117647059,0.684642006265937,11.3385487528345,9.4,2.51672036607385,3.7843537414966,3,0.606465799435207,0.0952380952380952,0,0.0656383273909058,0.0476190476190476,0,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,0,0,0,0,0,0,4729.97999403867,1086.32035573653,167.833333333333,13.4927964320061,7.65574655838225,0.76146046990375,2868.94683961017,465.523901450883,115.666666666667,8.1453804221916,7.1069219180198,0.680998454159139,1565.53917366933,300.338594564417,20,3.80970981688749,14.3009600203718,0.18125673813267,1303.40766594083,183.064271633744,95.6666666666667,10.5751280528102,5.60432963285104,0.472735173638255,578.3668087935,30.7787093276922,9.33333333333333,1.40435829552939,11.4735431235431,1.14898382746483,57.9860069536667,34.7559155870384,0.833333333333333,0.372677996249965,13.8333333333333,4.53075907302273,550.1822087245,148.394556575957,16,2.8553069498353,8.64433479532164,0.487395141921428,103.5688217185,24.2749001373599,81.8333333333333,10.9208007439422,3.86697459881905,0.254672190898489,755.757315915167,185.028563468645,9.83333333333333,2.24227067451228,15.0328947368421,0.503536661004012,439.269177816667,104.659195706391,2.33333333333333,0.552770798392567,21.6,0.551764845241561,335.727064812,99.806264557235,7.33333333333333,3.42985260454278,13.3705357142857,3.34037872836218,0,0,0,0,NA,NA,0.8,0.374165738677394,5.60740740740741,2.06155613976945,31.8148148148148,4.80527545033946,26.9940158730159,3.59541585562159,11.1037037037037,2.7954352365715,4.03125,0.75065075934152,1.7474,0.126151734034852,858.809616108172,44.7618055555556,1,"No","Low",550.1822087245,148.394556575957,16,2.8553069498353,8.64433479532164,0.487395141921428
"14","Pallaster East","Barbuda","Sparisoma viride","stop",21,22.3809523809524,0.977061168032533,0.422751322666667,0.416666667,0.0496647413680035,0.409038505147128,0.42,0.0318509624232006,9.07142857142857,9,0.894617312628378,19.4365079365079,13,3.09598831974362,6.44387755102041,5.25,0.793187805511625,0.0952380952380952,0,0.0656383273909058,0.0476190476190476,0,0.0476190476190476,0,0,0,0.0476190476190476,0,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,4729.97999403867,1086.32035573653,167.833333333333,13.4927964320061,7.65574655838225,0.76146046990375,2868.94683961017,465.523901450883,115.666666666667,8.1453804221916,7.1069219180198,0.680998454159139,1565.53917366933,300.338594564417,20,3.80970981688749,14.3009600203718,0.18125673813267,1303.40766594083,183.064271633744,95.6666666666667,10.5751280528102,5.60432963285104,0.472735173638255,578.3668087935,30.7787093276922,9.33333333333333,1.40435829552939,11.4735431235431,1.14898382746483,57.9860069536667,34.7559155870384,0.833333333333333,0.372677996249965,13.8333333333333,4.53075907302273,550.1822087245,148.394556575957,16,2.8553069498353,8.64433479532164,0.487395141921428,103.5688217185,24.2749001373599,81.8333333333333,10.9208007439422,3.86697459881905,0.254672190898489,755.757315915167,185.028563468645,9.83333333333333,2.24227067451228,15.0328947368421,0.503536661004012,439.269177816667,104.659195706391,2.33333333333333,0.552770798392567,21.6,0.551764845241561,335.727064812,99.806264557235,7.33333333333333,3.42985260454278,13.3705357142857,3.34037872836218,0,0,0,0,NA,NA,0.8,0.374165738677394,5.60740740740741,2.06155613976945,31.8148148148148,4.80527545033946,26.9940158730159,3.59541585562159,11.1037037037037,2.7954352365715,4.03125,0.75065075934152,1.7474,0.126151734034852,858.809616108172,44.7618055555556,1,"No","Low",578.3668087935,30.7787093276922,9.33333333333333,1.40435829552939,11.4735431235431,1.14898382746483
"15","Pallaster Mid","Barbuda","Scarus vetula","qup",10,20.7,2.12942350049126,0.2958333332,0.3208333335,0.0547616891479192,0.998827077549281,0.983870967741935,0.100767842737953,16.4333333333333,17.5,2.8151047608952,8.5302380952381,7.675,2.09106646551823,7.56380952380952,6.48571428571429,1.50509782098814,0.2,0,0.133333333333333,0.1,0,0.1,0.1,0,0.1,0,0,0,0.1,0,0.1,2954.18823644733,267.765127892749,89.5,7.83776470401833,8.93217276284319,0.610994993613432,2354.00075935983,276.120899137908,68.1666666666667,7.67571929311297,9.05947817006395,0.809857013445952,941.433701439,152.38994793779,14.8333333333333,2.19532331205325,12.8683982683983,0.49054307438192,1412.56705792083,147.834236820778,53.3333333333333,7.0267346612776,7.99181207320335,0.722800696888613,469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402,368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828,387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109,80.1765380923333,18.8394446900709,37.1666666666667,6.7113088639003,4.61416655029558,0.306903647527825,811.8232233435,180.526628684791,12.3333333333333,2.16345916429119,14.3254796411318,1.02352792563304,466.030240668333,112.817447819723,3.66666666666667,0.97182531580755,18.9333333333333,0.77746025264604,327.015129410667,160.705417494545,4.33333333333333,2.288255036291,16.0625,2.31351329151142,0,0,0,0,NA,NA,1.4,0.678232998312527,10.4888888888889,1.83504970161775,16.5111111111111,3.07771760871792,16.2402777777778,2.51280647353846,21.4888888888889,2.57782567005319,3.38392857142857,0.359462539454882,1.6538,0.12220777389348,268.145030864198,72.7168650793651,1,"No","Low",368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828
"16","Pallaster Mid","Barbuda","Sparisoma aurofrenatum","rbp",17,20.5882352941176,0.712590672916807,0.295588235117647,0.266666666,0.0476206631475589,0.524346599470694,0.454545454545455,0.0718958390945223,8.23529411764706,8,1.07025083565072,11.7552083333333,9.5,2.33950477914788,5.01666666666667,5.04166666666667,0.712936790397576,0.117647058823529,0,0.0805474349272303,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0,0.0588235294117647,0,0,0,0.0588235294117647,0,0.0588235294117647,2954.18823644733,267.765127892749,89.5,7.83776470401833,8.93217276284319,0.610994993613432,2354.00075935983,276.120899137908,68.1666666666667,7.67571929311297,9.05947817006395,0.809857013445952,941.433701439,152.38994793779,14.8333333333333,2.19532331205325,12.8683982683983,0.49054307438192,1412.56705792083,147.834236820778,53.3333333333333,7.0267346612776,7.99181207320335,0.722800696888613,469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402,368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828,387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109,80.1765380923333,18.8394446900709,37.1666666666667,6.7113088639003,4.61416655029558,0.306903647527825,811.8232233435,180.526628684791,12.3333333333333,2.16345916429119,14.3254796411318,1.02352792563304,466.030240668333,112.817447819723,3.66666666666667,0.97182531580755,18.9333333333333,0.77746025264604,327.015129410667,160.705417494545,4.33333333333333,2.288255036291,16.0625,2.31351329151142,0,0,0,0,NA,NA,1.4,0.678232998312527,10.4888888888889,1.83504970161775,16.5111111111111,3.07771760871792,16.2402777777778,2.51280647353846,21.4888888888889,2.57782567005319,3.38392857142857,0.359462539454882,1.6538,0.12220777389348,268.145030864198,72.7168650793651,1,"No","Low",387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109
"17","Pallaster Mid","Barbuda","Sparisoma viride","stop",16,22,1.19373363863133,0.5333333331875,0.5124999995,0.0715891053435429,0.395653131293914,0.358959156785244,0.0513141026391116,10.53125,9.5,1.38779557662503,28.0581845238095,20.75,7.49468214394786,8.93928571428571,5.91666666666667,2.44671704938023,0.0625,0,0.0625,0,0,0,0,0,0,0,0,0,0.0625,0,0.0625,2954.18823644733,267.765127892749,89.5,7.83776470401833,8.93217276284319,0.610994993613432,2354.00075935983,276.120899137908,68.1666666666667,7.67571929311297,9.05947817006395,0.809857013445952,941.433701439,152.38994793779,14.8333333333333,2.19532331205325,12.8683982683983,0.49054307438192,1412.56705792083,147.834236820778,53.3333333333333,7.0267346612776,7.99181207320335,0.722800696888613,469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402,368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828,387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109,80.1765380923333,18.8394446900709,37.1666666666667,6.7113088639003,4.61416655029558,0.306903647527825,811.8232233435,180.526628684791,12.3333333333333,2.16345916429119,14.3254796411318,1.02352792563304,466.030240668333,112.817447819723,3.66666666666667,0.97182531580755,18.9333333333333,0.77746025264604,327.015129410667,160.705417494545,4.33333333333333,2.288255036291,16.0625,2.31351329151142,0,0,0,0,NA,NA,1.4,0.678232998312527,10.4888888888889,1.83504970161775,16.5111111111111,3.07771760871792,16.2402777777778,2.51280647353846,21.4888888888889,2.57782567005319,3.38392857142857,0.359462539454882,1.6538,0.12220777389348,268.145030864198,72.7168650793651,1,"No","Low",469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402
"18","Pallaster West","Barbuda","Scarus vetula","qup",11,20.3636363636364,1.05548547445091,0.102651515181818,0.025,0.046310439387567,0.576721763085399,0.666666666666667,0.166973455773972,3.52272727272727,2,1.22866083115583,8.63095238095238,3.66666666666667,3.0440044683711,4.70238095238095,3.66666666666667,1.00544154400577,0.363636363636364,0,0.203278907045435,0.363636363636364,0,0.203278907045435,0.363636363636364,0,0.203278907045435,0,0,0,0,0,0,2441.828521068,166.574956086503,109.333333333333,16.3626437689975,7.48374064805387,0.573698918241805,1600.8402642185,186.965425363335,87.6666666666667,15.2032525759749,6.78625079522885,0.587607777212677,857.955669421833,180.466336108957,12.8333333333333,2.53585400911716,13.0508823529412,0.675936745878685,742.884594796667,50.7329936830328,74.8333333333333,13.6330888323634,5.77576503673095,0.626748094514922,287.438706664833,58.4494877654901,7.83333333333333,1.50462250710565,9.88608058608059,0.802376416464258,36.1812388126667,15.5998617969515,1.16666666666667,0.772801541291309,12.4,2.11974841274462,288.129946267,53.3508302559322,16.6666666666667,6.51387408195427,7.96093582887701,1.17234821662181,120.344347235167,21.7422590627731,64.5,13.6869767784319,4.26901607466943,0.345233714411619,321.934089647333,85.085110519401,7.5,1.66666666666667,12.4809523809524,0.527390357865178,300.148556845,62.2635582742539,2.66666666666667,0.311804782231162,17.2,0.908906546962399,447.978043802333,190.18310962035,4.16666666666667,0.456435464587638,15.0171428571429,1.20842619863648,162.1495919,162.1495919,0.333333333333333,0.333333333333333,31,NA,0,0,6.48888888888889,1.54384480765505,19.0888888888889,3.7957741284971,18.4503174603175,3.42980795603316,30.2166666666667,5.20226980375981,4,NA,1.7006,NA,352.196059964727,120.866666666667,1,"No","Low",36.1812388126667,15.5998617969515,1.16666666666667,0.772801541291309,12.4,2.11974841274462
"19","Pallaster West","Barbuda","Sparisoma aurofrenatum","rbp",13,19.0769230769231,0.827891502100664,0.232692307384615,0.199999999,0.0565702858446816,0.417753195892277,0.388059701492537,0.0647669182352188,5.96153846153846,5,1.20157687321641,10.9411255411255,8.2,3.05109631769166,4.20497835497835,3.33333333333333,0.798521355824492,0.461538461538462,0,0.215293020817265,0.307692307692308,0,0.208308677041948,0.307692307692308,0,0.208308677041948,0,0,0,0.153846153846154,0,0.104154338520974,2441.828521068,166.574956086503,109.333333333333,16.3626437689975,7.48374064805387,0.573698918241805,1600.8402642185,186.965425363335,87.6666666666667,15.2032525759749,6.78625079522885,0.587607777212677,857.955669421833,180.466336108957,12.8333333333333,2.53585400911716,13.0508823529412,0.675936745878685,742.884594796667,50.7329936830328,74.8333333333333,13.6330888323634,5.77576503673095,0.626748094514922,287.438706664833,58.4494877654901,7.83333333333333,1.50462250710565,9.88608058608059,0.802376416464258,36.1812388126667,15.5998617969515,1.16666666666667,0.772801541291309,12.4,2.11974841274462,288.129946267,53.3508302559322,16.6666666666667,6.51387408195427,7.96093582887701,1.17234821662181,120.344347235167,21.7422590627731,64.5,13.6869767784319,4.26901607466943,0.345233714411619,321.934089647333,85.085110519401,7.5,1.66666666666667,12.4809523809524,0.527390357865178,300.148556845,62.2635582742539,2.66666666666667,0.311804782231162,17.2,0.908906546962399,447.978043802333,190.18310962035,4.16666666666667,0.456435464587638,15.0171428571429,1.20842619863648,162.1495919,162.1495919,0.333333333333333,0.333333333333333,31,NA,0,0,6.48888888888889,1.54384480765505,19.0888888888889,3.7957741284971,18.4503174603175,3.42980795603316,30.2166666666667,5.20226980375981,4,NA,1.7006,NA,352.196059964727,120.866666666667,1,"No","Low",288.129946267,53.3508302559322,16.6666666666667,6.51387408195427,7.96093582887701,1.17234821662181
"20","Pallaster West","Barbuda","Sparisoma viride","stop",11,22.9090909090909,1.52228623192251,0.223484848454545,0.066666667,0.0732266629954426,0.37689323567948,0.36734693877551,0.105474608214873,4.90909090909091,2.5,1.5430462519112,11.9270833333333,12.5,2.54926911051687,4.32291666666667,4.7,0.78315111401834,0.454545454545455,0,0.157459164324443,0.363636363636364,0,0.152120004824377,0.363636363636364,0,0.152120004824377,0,0,0,0.0909090909090909,0,0.0909090909090909,2441.828521068,166.574956086503,109.333333333333,16.3626437689975,7.48374064805387,0.573698918241805,1600.8402642185,186.965425363335,87.6666666666667,15.2032525759749,6.78625079522885,0.587607777212677,857.955669421833,180.466336108957,12.8333333333333,2.53585400911716,13.0508823529412,0.675936745878685,742.884594796667,50.7329936830328,74.8333333333333,13.6330888323634,5.77576503673095,0.626748094514922,287.438706664833,58.4494877654901,7.83333333333333,1.50462250710565,9.88608058608059,0.802376416464258,36.1812388126667,15.5998617969515,1.16666666666667,0.772801541291309,12.4,2.11974841274462,288.129946267,53.3508302559322,16.6666666666667,6.51387408195427,7.96093582887701,1.17234821662181,120.344347235167,21.7422590627731,64.5,13.6869767784319,4.26901607466943,0.345233714411619,321.934089647333,85.085110519401,7.5,1.66666666666667,12.4809523809524,0.527390357865178,300.148556845,62.2635582742539,2.66666666666667,0.311804782231162,17.2,0.908906546962399,447.978043802333,190.18310962035,4.16666666666667,0.456435464587638,15.0171428571429,1.20842619863648,162.1495919,162.1495919,0.333333333333333,0.333333333333333,31,NA,0,0,6.48888888888889,1.54384480765505,19.0888888888889,3.7957741284971,18.4503174603175,3.42980795603316,30.2166666666667,5.20226980375981,4,NA,1.7006,NA,352.196059964727,120.866666666667,1,"No","Low",287.438706664833,58.4494877654901,7.83333333333333,1.50462250710565,9.88608058608059,0.802376416464258
"21","Pillars","Antigua","Scarus vetula","qup",16,26.375,0.71224410609472,0.3203125000625,0.333333334,0.0508775351683587,0.753988793119884,0.77046332046332,0.0696300693002777,14.6875,14.5,2.42335640177007,10.4822222222222,10,1.0771854707337,8.48111111111111,7.25,1.14313846157324,0.625,0,0.239356776939085,0.3125,0,0.150519932234904,0.25,0,0.144337567297406,0,0,0,0.3125,0,0.19830006723818,5274.31432060333,694.464551776992,154,45.1904918711398,9.20251776246198,1.27786048647601,2445.96313215567,408.482638696773,22.1666666666667,4.25408300603341,16.3273042383516,1.1561808668934,1210.446481166,185.780041691433,12,2.08499933386613,16.1767943409248,0.85693404012675,1235.51665098967,298.239932545927,10.1666666666667,3.27448045073142,17.3426767676768,1.59692892663857,95.4090437756667,74.3517051578364,1,0.408248290463863,14.25,5.34438958160799,370.387705493333,157.887332135858,2.5,1.23603308118261,20.6666666666667,3.08670986290869,113.110202905333,58.4736751181516,1.5,0.927960727138337,16.7222222222222,2.69143589195318,26.7819477626667,16.1906926861709,3.16666666666667,2.59985754595502,7.07692307692308,1.15725990732274,656.685853521667,102.323635854104,4,0.807946642902722,19.08,0.712144648228153,524.360742756667,195.764570490669,2.5,1.02062072615966,22.1916666666667,0.460147923075951,1265.07386148667,400.281951517867,6.83333333333333,1.16069902309868,20.4588888888889,1.10058289830861,126.9038036,126.9038036,0.166666666666667,0.166666666666667,34,NA,0,0,6.02083333333333,2.31444557240242,26.6955467372134,3.99661018590312,16.3847767857143,1.58282613019324,49.5812389770723,3.42645056186286,3.11607142857143,0.284675384676947,1.2055,0.0523617226607376,437.400574461845,154.498682169627,1,"Yes","High",370.387705493333,157.887332135858,2.5,1.23603308118261,20.6666666666667,3.08670986290869
